date,day_idx,cash,n_open_positions,realized_dollars_so_far,nav,log_ret
2025-08-11,3534,738.6595317810497,4,0.0,94116.43365964455,-0.0033076722178410145
2025-08-12,3535,738.6595317810497,4,0.0,93860.48870242052,-0.002723154652951086
2025-08-13,3536,738.6595317810497,4,0.0,96379.72789179959,0.02648637085396163
2025-08-14,3537,738.6595317810497,4,0.0,98047.44590312365,0.017155615457035773
2025-08-15,3538,738.6595317810497,4,0.0,96930.2182267168,-0.01146018349365912
2025-08-18,3539,738.6595317810497,4,0.0,95994.35431801763,-0.009701939335467933
2025-08-19,3540,69362.47039579564,1,0.0,96234.6671001949,0.0025002770715362253
2025-08-20,3541,69362.47039579564,1,0.0,95521.85640609646,-0.0074345734300975495
2025-08-21,3542,69362.47039579564,1,0.0,94947.0090721461,-0.006036147460528946
2025-08-22,3543,96744.36506963088,0,0.0,96744.36506963088,0.01875315130729037
2025-08-25,3544,96744.36506963088,0,0.0,96744.36506963088,0.0
2025-08-26,3545,96744.36506963088,0,0.0,96744.36506963088,0.0
2025-08-27,3546,96744.36506963088,0,0.0,96744.36506963088,0.0
2025-08-28,3547,72558.27380222315,1,0.0,96744.36506963088,0.0
2025-08-29,3548,72558.27380222315,1,0.0,96712.16631935808,-0.00033287840259451447
2025-09-02,3549,72558.27380222315,1,0.0,95918.46712513376,-0.00824067980905899
2025-09-03,3550,72558.27380222315,1,0.0,96670.30794400345,0.0078077721614783725
2025-09-04,3551,72558.27380222315,1,0.0,96864.30541439702,0.002004783867884795
2025-09-05,3552,72558.27380222315,1,0.0,97158.11901063625,0.003028658380084664
2025-09-08,3553,72558.27380222315,1,0.0,97254.71526145464,0.0009937230649303842
2025-09-09,3554,72558.27380222315,1,0.0,96918.23832110394,-0.0034657481481265495
2025-09-10,3555,72558.27380222315,1,0.0,95573.94049721488,-0.013967525197019727
2025-09-11,3556,72558.27380222315,1,0.0,96063.36150136132,0.005107795435515857
2025-09-12,3557,95081.29961804117,0,0.0,95081.29961804117,-0.010275678314468207
2025-09-15,3558,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-16,3559,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-17,3560,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-18,3561,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-19,3562,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-22,3563,95081.29961804117,0,0.0,95081.29961804117,0.0
