month,variant,ret,absolute_exposure,recession_trigger,sahm_gap,weight_AI/hyperscale,return_AI/hyperscale,capex_share_AI/hyperscale,price_target_AI/hyperscale,weight_clean_energy,return_clean_energy,capex_share_clean_energy,price_target_clean_energy,weight_crypto,return_crypto,capex_share_crypto,price_target_crypto
2020-01-31,equal_theme,0.025469990970439747,1.0,False,0.03333333333333366,0.3333333333333333,-0.02715508096933683,0.848506780216627,0.6000000000000001,0.3333333333333333,0.03766026526675992,0.15030919909656176,0.30000000000000004,0.3333333333333333,0.06590478861389615,0.0011840206868112381,0.10000000000000002
2020-02-29,equal_theme,-0.022111535118605675,1.0,False,0.0,0.3333333333333333,-0.04070654939379981,0.8484520966666209,0.30000000000000004,0.3333333333333333,0.08533688516802285,0.1503661333644674,0.6000000000000001,0.3333333333333333,-0.11096494113004007,0.0011817699689116385,0.10000000000000002
2020-03-31,equal_theme,-0.17083963340284755,1.0,False,0.26666666666666705,0.3333333333333333,-0.11237402439854194,0.848333460219656,0.6000000000000001,0.3333333333333333,-0.2739241004326702,0.15047798476597257,0.30000000000000004,0.3333333333333333,-0.12622077537733056,0.001188555014371349,0.10000000000000002
2020-04-30,equal_theme,0.12385711311762126,1.0,True,4.0,0.3333333333333333,0.14162540549672564,0.8950454996615291,0.6000000000000001,0.3333333333333333,0.16025922767493583,0.1038085970182943,0.30000000000000004,0.3333333333333333,0.06968670618120232,0.0011459033201765836,0.10000000000000002
2020-05-31,equal_theme,0.05142390951606227,1.0,True,7.2333333333333325,0.3333333333333333,0.05458760188450751,0.8990603617048176,0.6000000000000001,0.3333333333333333,0.11432831252610298,0.09983859999533061,0.30000000000000004,0.3333333333333333,-0.014644185862423664,0.0011010382998517167,0.10000000000000002
2020-06-30,equal_theme,0.03193788227978607,1.0,True,9.433333333333334,0.3333333333333333,0.08345742040786952,0.8991759709309401,0.6000000000000001,0.3333333333333333,0.06208309018470204,0.09979596224771872,0.30000000000000004,0.3333333333333333,-0.049726863753213335,0.0010280668213411693,0.10000000000000002
2020-07-31,equal_theme,0.1113030644863366,1.0,True,7.899999999999997,0.3333333333333333,0.08782722513034535,0.8990285103714897,0.30000000000000004,0.3333333333333333,0.19848707442385438,0.10001360509600606,0.6000000000000001,0.3333333333333333,0.04759489390481009,0.0009578845325042758,0.10000000000000002
2020-08-31,equal_theme,0.14887897629073946,1.0,True,6.300000000000001,0.3333333333333333,0.055047527373444094,0.8996383326328974,0.30000000000000004,0.3333333333333333,0.22599869781898085,0.09931090855904078,0.6000000000000001,0.3333333333333333,0.16559070367979345,0.0010507588080618138,0.10000000000000002
2020-09-30,equal_theme,0.04850514173398668,1.0,True,5.2333333333333325,0.3333333333333333,-0.006671608599421952,0.8999737599964887,0.30000000000000004,0.3333333333333333,0.1098164993233981,0.09929520908002927,0.6000000000000001,0.3333333333333333,0.04237053447798389,0.0007310309234820987,0.10000000000000002
2020-10-31,equal_theme,0.057870617086239196,1.0,True,4.133333333333333,0.3333333333333333,0.0043053960968006955,0.913413142320279,0.30000000000000004,0.3333333333333333,0.059649175672012444,0.08148712521298147,0.6000000000000001,0.3333333333333333,0.10965727948990445,0.005099732466739507,0.10000000000000002
2020-11-30,equal_theme,0.48682793970162613,1.0,True,3.5666666666666664,0.3333333333333333,0.19239782795043214,0.912823854851805,0.1,0.3333333333333333,0.21643099624213413,0.0818643523768795,0.6,0.3333333333333333,1.0516549949123122,0.005311792771315562,0.3
2020-12-31,equal_theme,0.13236156718393213,1.0,True,3.1999999999999993,0.3333333333333333,0.05435575364592493,0.9133167119741609,0.1,0.3333333333333333,0.20917000167370436,0.08169991963131387,0.6,0.3333333333333333,0.13355894623216713,0.004983368394525282,0.3
2021-01-31,equal_theme,0.2275745528773846,1.0,True,3.033333333333334,0.3333333333333333,0.03749656624883069,0.9143282846137042,0.1,0.3333333333333333,0.056474036148604245,0.08074650167458741,0.3,0.3333333333333333,0.588753056234719,0.0049252137117084035,0.6
2021-02-28,equal_theme,0.059571498789339275,1.0,True,2.599999999999999,0.3333333333333333,0.0632805260139182,0.9065553592442993,0.1,0.3333333333333333,-0.10017893078147244,0.08253023271802838,0.3,0.3333333333333333,0.21561290113557208,0.010914408037672256,0.6
2021-03-31,equal_theme,-0.0539152605101926,1.0,False,0.0,0.3333333333333333,0.010790620460506162,0.9064542028562507,0.1,0.3333333333333333,-0.07710856920633968,0.08250093258333652,0.3,0.3333333333333333,-0.09542783278474432,0.011044864560412804,0.6
