trial,seed,n_trades,irr,sharpe,max_dd,hit_pct,avg_pnl_pct
66,562,107,7.713857594404994,0.49328108323061287,-20.82922178031261,56.074766355140184,0.8124694712379062
67,569,107,5.078055905174339,0.3158877832852243,-17.089661301355708,53.271028037383175,0.5430822107465106
68,576,107,11.41873718953792,0.7775461330099567,-12.464452020490258,57.009345794392516,1.0960078053363238
69,583,107,0.35448562848703347,0.023127697516834397,-17.450936883680846,54.20560747663551,0.13703542172143554
70,590,107,-12.307784832995129,-0.8763220899008124,-31.582368999962974,51.4018691588785,-1.0978221170475877
71,597,107,-1.0058400695694747,-0.06842018055996872,-14.253332766537707,54.20560747663551,-0.012659522733700683
72,604,107,6.186728377466344,0.42751433388069027,-12.834142464447396,61.6822429906542,0.6338102288866061
73,611,107,5.306897065994609,0.3633975671889786,-11.511884852804721,55.140186915887845,0.5702341196104539
74,618,107,5.159766542342448,0.3195301096698538,-18.825534488854224,57.943925233644855,0.5800719513706567
75,625,107,-8.29217761447657,-0.5439735925656907,-25.225444485341853,49.532710280373834,-0.7127123946056085
76,632,107,0.9113079180390393,0.05786554929416489,-23.099114774668948,55.140186915887845,0.17769644070256405
77,639,107,10.037052185799267,0.6285190120610044,-22.74519230952887,61.6822429906542,0.99746496922364
78,646,107,-5.113215327974907,-0.3633985447283549,-26.073644090537496,52.336448598130836,-0.38120547891855966
79,653,107,-2.5342207299070996,-0.15416658422832016,-26.682202995143644,52.336448598130836,-0.13308088206120555
80,660,107,-0.6854569091032325,-0.044634252080044574,-18.881973972446286,48.598130841121495,0.006532316452356538
81,667,107,27.840106568732015,1.6662245443545853,-8.859695049036675,64.48598130841121,2.3609680530280177
82,674,107,-7.893177593186418,-0.5710142212562512,-35.332632640080774,54.20560747663551,-0.6440592828530564
83,681,107,1.9930342812881419,0.1283043823745469,-18.048458038327464,54.20560747663551,0.2954234447871171
84,688,107,4.525244690175767,0.29270087455929916,-15.809622472154128,47.66355140186916,0.5021181270579971
85,695,107,11.802494675183928,0.7411363999384617,-23.792829572114826,50.467289719626166,1.169933997989769
86,702,107,15.124485178962722,0.9335155081701371,-12.011181132117443,57.009345794392516,1.4035530558047205
87,709,107,-14.27312528839404,-0.9097699459365041,-35.55102910313411,45.794392523364486,-1.2894915957599755
88,716,107,6.2195610781287325,0.3904193092986522,-15.690305926777281,54.20560747663551,0.6528812656419787
89,723,107,1.6525277162701801,0.10888681687129419,-18.800333560080396,56.074766355140184,0.2692721755484588
90,730,107,-2.0995891650950615,-0.12603205224565583,-15.674774539863968,47.66355140186916,-0.10336811390006606
91,737,107,7.994293214167536,0.47021923706547397,-19.392331326846502,54.20560747663551,0.8356963581653616
92,744,107,-10.712542065484543,-0.8585155006322177,-28.77715295325003,49.532710280373834,-0.9580081141325643
93,751,107,-6.817347533722884,-0.43210850998780226,-26.840699705018288,53.271028037383175,-0.5274653347602876
94,758,107,-6.329716272951746,-0.38697265946407783,-30.826303773389295,50.467289719626166,-0.5089930531853939
95,765,107,-1.5579039969943809,-0.10571245308277889,-24.351338134216462,52.336448598130836,-0.06130072844469487
96,772,107,4.160835609076252,0.2599718074528823,-19.929697991492713,56.074766355140184,0.4927114684067023
97,779,107,15.130733587525192,0.9261694333840552,-12.217741851834951,57.009345794392516,1.391546847646168
98,786,107,5.582965022486253,0.33363405857892414,-16.78345342098586,50.467289719626166,0.6464815539668567
99,793,107,-1.657364925757121,-0.11601603756504654,-13.960656681192829,47.66355140186916,-0.06825722853020474
