id,rotation,floor,cap,step,cost_bps,capex_mode,benchmark,total,benchmark_total,excess_total,max_dd,benchmark_dd,dd_diff,positive_excess_months,rolling36_positive,rolling36_min_excess,bootstrap
A,price,0.1,0.5,0.1,100,normal,SPY,12.993270346320514,4.179257216372781,2.1560519811437753,-0.4645203376658993,-0.23927986806657908,-0.2252404695993202,0.5466666666666666,0.6347826086956522,-0.4325559905562304,"{'n': 2000, 'block': 12, 'excess_p025': -0.3683412240202374, 'excess_median': 2.8805511237122188, 'excess_p975': 31.125149463456395, 'prob_excess_positive': 0.9245, 'boot_active_maxdd_p025': -0.7095689082551836, 'boot_active_maxdd_median': -0.42669898835034786, 'boot_active_maxdd_p975': -0.22918412326073165}"
A,price,0.1,0.5,0.1,100,normal,static6040,12.993270346320514,0.5481735915114052,8.687340039415567,-0.4645203376658993,-0.06890481408750015,-0.39561552357839913,0.6133333333333333,0.991304347826087,-0.1579524647895456,"{'n': 2000, 'block': 12, 'excess_p025': 0.27587250696401294, 'excess_median': 10.480428084146105, 'excess_p975': 135.54284213765584, 'prob_excess_positive': 0.986, 'boot_active_maxdd_p025': -0.7061650865358237, 'boot_active_maxdd_median': -0.46452033766589906, 'boot_active_maxdd_p975': -0.2165013818030875}"
A,price,0.1,0.5,0.1,100,delay3,SPY,12.993270346320514,4.179257216372781,2.1560519811437753,-0.4645203376658993,-0.23927986806657908,-0.2252404695993202,0.5466666666666666,0.6347826086956522,-0.4325559905562304,"{'n': 2000, 'block': 12, 'excess_p025': -0.3683412240202374, 'excess_median': 2.8805511237122188, 'excess_p975': 31.125149463456395, 'prob_excess_positive': 0.9245, 'boot_active_maxdd_p025': -0.7095689082551836, 'boot_active_maxdd_median': -0.42669898835034786, 'boot_active_maxdd_p975': -0.22918412326073165}"
A,price,0.1,0.5,0.1,100,delay3,static6040,12.993270346320514,0.5481735915114052,8.687340039415567,-0.4645203376658993,-0.06890481408750015,-0.39561552357839913,0.6133333333333333,0.991304347826087,-0.1579524647895456,"{'n': 2000, 'block': 12, 'excess_p025': 0.27587250696401294, 'excess_median': 10.480428084146105, 'excess_p975': 135.54284213765584, 'prob_excess_positive': 0.986, 'boot_active_maxdd_p025': -0.7061650865358237, 'boot_active_maxdd_median': -0.46452033766589906, 'boot_active_maxdd_p975': -0.2165013818030875}"
A,price,0.1,0.5,0.1,100,delay6,SPY,12.993270346320514,4.179257216372781,2.1560519811437753,-0.4645203376658993,-0.23927986806657908,-0.2252404695993202,0.5466666666666666,0.6347826086956522,-0.4325559905562304,"{'n': 2000, 'block': 12, 'excess_p025': -0.3683412240202374, 'excess_median': 2.8805511237122188, 'excess_p975': 31.125149463456395, 'prob_excess_positive': 0.9245, 'boot_active_maxdd_p025': -0.7095689082551836, 'boot_active_maxdd_median': -0.42669898835034786, 'boot_active_maxdd_p975': -0.22918412326073165}"
A,price,0.1,0.5,0.1,100,delay6,static6040,12.993270346320514,0.5481735915114052,8.687340039415567,-0.4645203376658993,-0.06890481408750015,-0.39561552357839913,0.6133333333333333,0.991304347826087,-0.1579524647895456,"{'n': 2000, 'block': 12, 'excess_p025': 0.27587250696401294, 'excess_median': 10.480428084146105, 'excess_p975': 135.54284213765584, 'prob_excess_positive': 0.986, 'boot_active_maxdd_p025': -0.7061650865358237, 'boot_active_maxdd_median': -0.46452033766589906, 'boot_active_maxdd_p975': -0.2165013818030875}"
A,price,0.1,0.5,0.1,100,delay12,SPY,12.993270346320514,4.179257216372781,2.1560519811437753,-0.4645203376658993,-0.23927986806657908,-0.2252404695993202,0.5466666666666666,0.6347826086956522,-0.4325559905562304,"{'n': 2000, 'block': 12, 'excess_p025': -0.3683412240202374, 'excess_median': 2.8805511237122188, 'excess_p975': 31.125149463456395, 'prob_excess_positive': 0.9245, 'boot_active_maxdd_p025': -0.7095689082551836, 'boot_active_maxdd_median': -0.42669898835034786, 'boot_active_maxdd_p975': -0.22918412326073165}"
A,price,0.1,0.5,0.1,100,delay12,static6040,12.993270346320514,0.5481735915114052,8.687340039415567,-0.4645203376658993,-0.06890481408750015,-0.39561552357839913,0.6133333333333333,0.991304347826087,-0.1579524647895456,"{'n': 2000, 'block': 12, 'excess_p025': 0.27587250696401294, 'excess_median': 10.480428084146105, 'excess_p975': 135.54284213765584, 'prob_excess_positive': 0.986, 'boot_active_maxdd_p025': -0.7061650865358237, 'boot_active_maxdd_median': -0.46452033766589906, 'boot_active_maxdd_p975': -0.2165013818030875}"
A,price,0.1,0.5,0.1,100,missing,SPY,12.993270346320514,4.179257216372781,2.1560519811437753,-0.4645203376658993,-0.23927986806657908,-0.2252404695993202,0.5466666666666666,0.6347826086956522,-0.4325559905562304,"{'n': 2000, 'block': 12, 'excess_p025': -0.3683412240202374, 'excess_median': 2.8805511237122188, 'excess_p975': 31.125149463456395, 'prob_excess_positive': 0.9245, 'boot_active_maxdd_p025': -0.7095689082551836, 'boot_active_maxdd_median': -0.42669898835034786, 'boot_active_maxdd_p975': -0.22918412326073165}"
A,price,0.1,0.5,0.1,100,missing,static6040,12.993270346320514,0.5481735915114052,8.687340039415567,-0.4645203376658993,-0.06890481408750015,-0.39561552357839913,0.6133333333333333,0.991304347826087,-0.1579524647895456,"{'n': 2000, 'block': 12, 'excess_p025': 0.27587250696401294, 'excess_median': 10.480428084146105, 'excess_p975': 135.54284213765584, 'prob_excess_positive': 0.986, 'boot_active_maxdd_p025': -0.7061650865358237, 'boot_active_maxdd_median': -0.46452033766589906, 'boot_active_maxdd_p975': -0.2165013818030875}"
B,price,0.1,0.5,0.15,50,normal,SPY,14.192592352107924,4.179257216372781,2.4394322881237365,-0.4635511628025526,-0.23927986806657908,-0.22427129473597351,0.5466666666666666,0.6434782608695652,-0.42239729274721727,"{'n': 2000, 'block': 12, 'excess_p025': -0.36472607269306434, 'excess_median': 3.1016492408128538, 'excess_p975': 35.15404370071242, 'prob_excess_positive': 0.93, 'boot_active_maxdd_p025': -0.7063429254820407, 'boot_active_maxdd_median': -0.425202212866281, 'boot_active_maxdd_p975': -0.23245863452389734}"
B,price,0.1,0.5,0.15,50,normal,static6040,14.192592352107924,0.5481735915114052,9.529010760211866,-0.4635511628025526,-0.06890481408750015,-0.39464634871505244,0.62,0.9826086956521739,-0.09817096950736492,"{'n': 2000, 'block': 12, 'excess_p025': 0.300980355594916, 'excess_median': 11.226977834421334, 'excess_p975': 154.87059692076247, 'prob_excess_positive': 0.9875, 'boot_active_maxdd_p025': -0.705416792894299, 'boot_active_maxdd_median': -0.4635511628025525, 'boot_active_maxdd_p975': -0.2199559319739541}"
B,price,0.1,0.5,0.15,50,delay3,SPY,14.192592352107924,4.179257216372781,2.4394322881237365,-0.4635511628025526,-0.23927986806657908,-0.22427129473597351,0.5466666666666666,0.6434782608695652,-0.42239729274721727,"{'n': 2000, 'block': 12, 'excess_p025': -0.36472607269306434, 'excess_median': 3.1016492408128538, 'excess_p975': 35.15404370071242, 'prob_excess_positive': 0.93, 'boot_active_maxdd_p025': -0.7063429254820407, 'boot_active_maxdd_median': -0.425202212866281, 'boot_active_maxdd_p975': -0.23245863452389734}"
