month,theme,companies_available,companies_with_sell,companies_with_buy,seller_count,buyer_count,sell_transaction_count,sell_insider_count,sell_dollars,buy_dollars,net_dollars,baseline_companies,unusual_seller_companies,median_company_sell_percentile,cluster_warning_candidate,insider_coverage_ok,insider_source_companies,news_companies_available,negative_days,positive_days,negative_company_days,positive_company_days,operational_days,raw_articles,raw_company_days,raw_text_articles,negative_categories,positive_categories,negative_companies,positive_companies,negative_company_day_rate,text_coverage_rate,baseline_news_companies,unusual_negative_companies,median_negative_percentile,news_coverage_ok,news_warning_candidate,news_cache_symbols_present,news_source_companies,source_provenance_available
2024-09-30,crypto,5,5,0,18,0,5,18,79866108.29710001,0.0,-79866108.29710001,5,2,0.8362068965517241,True,True,5,5,4,7,4,7,11,156,108,156,4,5,3,2,0.037037037037037035,1.0,3,0,0.7241379310344828,True,False,5,5,False
2024-10-31,AI/hyperscale,7,7,0,34,0,7,34,915407940.6698264,0.0,-915407940.6698264,6,1,0.7307692307692308,False,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2024-10-31,clean_energy,6,3,0,11,0,3,11,18484188.7885,0.0,-18484188.7885,6,0,0.23931623931623933,False,True,6,6,10,2,7,2,9,69,43,69,5,2,2,1,0.16279069767441862,1.0,2,2,0.9145299145299146,False,False,6,6,False
2024-10-31,crypto,5,5,0,18,0,5,18,69407333.8845,0.0,-69407333.8845,5,2,0.8205128205128205,True,True,5,5,3,7,3,7,10,121,89,121,3,4,1,2,0.033707865168539325,1.0,3,1,0.0,True,False,5,5,False
2024-11-30,AI/hyperscale,7,7,0,43,0,7,43,4089553359.7505264,0.0,-4089553359.7505264,6,2,0.8432203389830508,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2024-11-30,clean_energy,6,3,2,10,3,4,10,8040106.0384,2968678.4428,-5071427.5956,6,0,0.3008474576271186,False,True,6,6,10,2,8,2,10,63,41,63,5,1,2,1,0.1951219512195122,1.0,2,1,0.8389830508474576,False,False,6,6,False
2024-11-30,crypto,5,5,0,23,0,5,23,626683879.6312,0.0,-626683879.6312,5,4,0.923728813559322,True,True,5,5,6,8,6,8,14,127,87,127,4,6,2,2,0.06896551724137931,1.0,3,1,0.8898305084745762,True,False,5,5,False
2024-12-31,AI/hyperscale,7,6,0,37,0,6,37,4077053461.3661003,0.0,-4077053461.3661003,6,1,0.7941176470588236,False,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2024-12-31,clean_energy,6,3,2,8,3,4,8,3168543.5887,2968678.4428,-199865.14590000035,6,0,0.2226890756302521,False,True,6,6,9,2,7,2,9,59,35,59,5,1,2,1,0.2,1.0,2,1,0.8277310924369747,False,False,6,6,False
2024-12-31,crypto,5,4,0,23,0,5,23,702862537.042,0.0,-702862537.042,5,3,0.9159663865546218,True,True,5,5,8,10,8,10,18,140,88,140,5,6,2,2,0.09090909090909091,1.0,3,2,0.9243697478991597,True,False,5,5,False
2025-01-31,AI/hyperscale,7,7,0,41,0,7,41,5119468516.2006,0.0,-5119468516.2006,7,2,0.875,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-01-31,clean_energy,6,3,2,8,3,4,8,2770995.7791,2968678.4428,197682.66369999992,6,0,0.22083333333333333,False,True,6,6,5,2,5,2,7,51,30,51,3,1,1,1,0.16666666666666666,1.0,2,1,0.45,False,False,6,6,False
2025-01-31,crypto,5,4,0,22,0,5,22,740987357.3177,0.0,-740987357.3177,5,3,0.9083333333333333,True,True,5,5,8,12,8,12,19,152,96,152,5,7,3,3,0.08333333333333333,1.0,3,1,0.8666666666666667,True,False,5,5,False
2025-02-28,AI/hyperscale,7,7,1,34,1,7,34,2102394115.5311997,947913.4500000001,-2101446202.0811996,7,2,0.8099173553719008,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-02-28,clean_energy,6,2,0,6,0,2,6,1852318.7391,0.0,-1852318.7391,6,0,0.0,False,True,6,6,6,5,6,5,9,104,43,104,3,3,2,3,0.13953488372093023,1.0,2,0,0.4297520661157025,False,False,6,6,False
2025-02-28,crypto,5,4,0,16,0,4,16,161591135.2467,0.0,-161591135.2467,5,1,0.8512396694214877,False,True,5,5,6,16,6,15,20,153,101,153,5,8,3,3,0.0594059405940594,1.0,3,1,0.8347107438016529,True,False,5,5,False
2025-03-31,AI/hyperscale,7,6,1,31,2,6,31,1732250735.7045999,1059058.4300000002,-1731191677.2745998,7,1,0.8114754098360656,False,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-03-31,clean_energy,6,4,2,18,2,4,18,12864427.5062,1431600.0,-11432827.5062,6,0,0.2581967213114754,False,True,6,6,6,6,6,6,10,112,54,112,3,4,2,3,0.1111111111111111,1.0,2,0,0.4262295081967213,False,False,6,6,False
2025-03-31,crypto,5,5,2,24,4,5,24,96271762.36880001,744892.16,-95526870.20880002,5,1,0.819672131147541,False,True,5,5,5,12,4,11,14,129,93,129,2,7,1,3,0.043010752688172046,1.0,3,1,0.0,True,False,5,5,False
2025-04-30,AI/hyperscale,7,6,1,30,2,6,30,644020521.822,1059058.4300000002,-642961463.3920001,7,1,0.5365853658536586,False,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-04-30,clean_energy,6,4,3,19,3,4,19,12779465.138400001,1616990.0,-11162475.138400001,6,0,0.24796747967479676,False,True,6,6,10,8,9,8,14,171,85,171,6,4,3,2,0.10588235294117647,1.0,2,0,0.34959349593495936,False,False,6,6,False
2025-04-30,crypto,5,5,2,24,4,5,24,75280868.5231,744892.16,-74535976.3631,5,1,0.8048780487804879,False,True,5,5,4,12,3,10,13,121,89,121,2,5,1,3,0.033707865168539325,1.0,3,1,0.0,True,False,5,5,False
2025-05-31,AI/hyperscale,7,7,1,35,1,7,35,320738733.900701,111144.98,-320627588.92070097,7,0,0.6048387096774194,False,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-05-31,clean_energy,6,4,4,19,4,4,19,17971129.5184,2410880.0,-15560249.518399999,6,0,0.32661290322580644,False,True,6,6,8,14,6,12,16,173,103,173,6,10,2,3,0.05825242718446602,1.0,2,0,0.0,False,False,6,6,False
2025-05-31,crypto,5,5,2,21,5,5,21,101010150.60980001,1758672.16,-99251478.44980001,5,2,0.8467741935483871,True,True,5,5,5,8,4,7,11,119,86,119,5,5,3,3,0.046511627906976744,1.0,3,0,0.8064516129032258,True,False,5,5,False
2025-06-30,AI/hyperscale,7,7,0,45,0,7,45,2673642060.375701,0.0,-2673642060.375701,7,3,0.888,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-06-30,clean_energy,6,3,3,12,3,4,12,7230038.9906,1651315.0,-5578723.9906,6,0,0.308,False,True,6,6,24,18,19,15,30,268,138,268,12,9,4,3,0.13768115942028986,1.0,2,1,0.892,False,False,6,6,False
2025-06-30,crypto,5,4,1,16,4,4,16,276180380.9149,2312325.0,-273868055.9149,5,1,0.872,False,True,5,5,3,12,3,11,14,119,86,119,3,6,3,3,0.03488372093023256,1.0,3,0,0.696,True,False,5,5,False
2025-07-31,AI/hyperscale,7,7,1,47,1,7,47,9003835743.8941,112257.6,-9003723486.2941,7,5,0.9126984126984127,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-07-31,clean_energy,6,3,2,14,2,4,14,8042589.6449,1465925.0,-6576664.6449,6,0,0.33333333333333337,False,True,6,6,31,26,23,21,40,311,148,311,14,11,4,4,0.1554054054054054,1.0,2,1,0.9206349206349207,False,False,6,6,False
2025-07-31,crypto,5,5,1,18,7,5,18,549190756.5807999,24169275.0,-525021481.58079994,5,3,0.9444444444444444,True,True,5,5,7,12,7,12,18,129,89,129,7,7,3,3,0.07865168539325842,1.0,3,1,0.873015873015873,True,False,5,5,False
2025-08-31,AI/hyperscale,7,7,1,44,1,7,44,9294263986.839397,112257.6,-9294151729.239397,7,6,0.9212598425196851,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-08-31,clean_energy,6,3,2,15,2,4,15,8884340.4776,826155.0,-8058185.477600001,6,0,0.2913385826771654,False,True,6,6,34,29,26,23,44,306,147,306,14,13,4,4,0.17687074829931973,1.0,2,1,0.9291338582677164,False,False,6,6,False
2025-08-31,crypto,5,4,1,15,8,4,15,527274766.45150006,24143323.82,-503131442.63150007,5,3,0.9291338582677166,True,True,5,5,8,11,8,11,16,115,80,115,5,6,3,3,0.1,1.0,3,2,0.9133858267716536,True,False,5,5,False
2025-09-30,AI/hyperscale,7,7,2,43,2,7,43,6591429165.1231,1340127.87,-6590089037.2531,7,4,0.921875,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-09-30,clean_energy,6,3,1,17,1,4,17,9074220.2045,154120.0,-8920100.2045,6,0,0.328125,False,True,6,6,18,27,14,22,33,215,122,215,12,13,4,4,0.11475409836065574,1.0,2,1,0.84765625,False,False,6,6,False
2025-09-30,crypto,5,5,1,16,8,5,16,361802014.26970005,24056228.82,-337745785.44970006,5,3,0.9453125,True,True,5,5,9,9,9,9,14,117,82,117,5,4,3,3,0.10975609756097561,1.0,3,2,0.9296875,True,False,5,5,False
2025-10-31,AI/hyperscale,7,7,1,43,1,7,43,1665950403.3877997,1227870.27,-1664722533.1177998,7,3,0.8914728682170543,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-10-31,clean_energy,6,3,1,15,1,4,15,12903775.8848,154120.0,-12749655.8848,6,0,0.39534883720930236,False,True,6,6,11,25,11,23,31,225,143,225,9,13,5,4,0.07692307692307693,1.0,2,0,0.8255813953488372,False,False,6,6,False
2025-10-31,crypto,5,5,1,15,4,5,15,105822286.19600004,4515582.699999999,-101306703.49600004,5,2,0.937984496124031,True,True,5,5,6,14,6,13,15,106,81,106,4,6,2,3,0.07407407407407407,1.0,3,1,0.813953488372093,True,False,5,5,False
2025-11-30,AI/hyperscale,7,7,1,44,1,7,44,1345788975.8199,1227870.27,-1344561105.5499,7,3,0.8384615384615385,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-11-30,clean_energy,6,3,1,15,1,4,15,32574462.2521,462755.5,-32111706.7521,6,0,0.7,False,True,6,6,21,31,20,27,40,270,158,270,13,13,5,5,0.12658227848101267,1.0,2,0,0.8500000000000001,False,False,6,6,False
2025-11-30,crypto,5,5,1,19,3,5,19,255901348.69310004,3632561.88,-252268786.81310004,5,2,0.9307692307692308,True,True,5,5,5,18,5,17,19,143,99,143,3,7,1,3,0.050505050505050504,1.0,3,1,0.0,True,False,5,5,False
2025-12-31,AI/hyperscale,7,7,2,43,2,7,43,889980541.6264999,1775349.5299999998,-888205192.0964999,7,2,0.8320610687022901,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2025-12-31,clean_energy,6,5,2,16,2,5,16,41337589.3433,550037.5,-40787551.8433,6,0,0.7977099236641221,False,True,6,6,31,37,28,32,51,318,186,318,12,13,5,4,0.15053763440860216,1.0,2,0,0.7595419847328244,False,False,6,6,False
2025-12-31,crypto,5,5,1,18,2,5,18,265543738.12809998,2421111.88,-263122626.24809998,5,3,0.9236641221374046,True,True,5,5,4,17,4,16,18,160,109,160,3,8,1,3,0.03669724770642202,1.0,3,1,0.0,True,False,5,5,False
2026-01-31,AI/hyperscale,7,7,2,41,2,7,41,770168019.9429998,1775349.5299999998,-768392670.4129999,7,2,0.8257575757575758,True,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,False,False,7,7,False
2026-01-31,clean_energy,6,5,2,15,2,5,15,38712054.6597,550037.5,-38162017.1597,6,0,0.7689393939393939,False,True,6,6,46,43,41,34,68,403,212,403,13,19,5,6,0.19339622641509435,1.0,3,1,0.7575757575757576,True,False,6,6,False
2026-01-31,crypto,5,4,1,16,3,4,16,243364808.85879993,984887.88,-242379920.97879994,5,1,0.8409090909090909,False,True,5,5,2,15,2,15,16,162,107,162,2,10,1,3,0.018691588785046728,1.0,3,0,0.0,True,False,5,5,False
2026-02-28,AI/hyperscale,7,7,2,37,3,7,37,797205668.6129999,3762099.53,-793443569.083,7,2,0.849624060150376,True,True,7,7,4,14,3,9,9,170,11,170,3,5,1,1,0.2727272727272727,1.0,0,0,,False,False,7,7,False
2026-02-28,clean_energy,6,4,2,14,2,4,14,23157283.0069,347165.65,-22810117.356900003,6,0,0.6090225563909775,False,True,6,6,67,48,58,42,91,704,270,704,19,20,6,6,0.21481481481481482,1.0,3,1,0.8195488721804511,True,False,6,6,False
2026-02-28,crypto,5,3,1,11,3,3,11,114637360.59090002,880079.88,-113757280.71090002,5,1,0.7894736842105263,False,True,5,5,7,13,5,13,16,215,121,215,6,11,3,4,0.04132231404958678,1.0,3,0,0.631578947368421,True,False,5,5,False
2026-03-31,AI/hyperscale,7,7,1,31,1,7,31,864647655.1833,1986750.0,-862660905.1833,7,2,0.8507462686567164,True,True,7,7,43,103,31,63,67,1398,101,1398,18,23,5,5,0.3069306930693069,1.0,0,0,,False,False,7,7,False
2026-03-31,clean_energy,6,5,2,28,2,5,28,37384310.1639,408912.4,-36975397.763900004,6,0,0.708955223880597,False,True,6,6,111,53,101,46,135,1085,333,1085,22,20,6,6,0.3033033033033033,1.0,4,3,1.0,True,True,6,6,False
2026-03-31,crypto,5,3,1,13,3,3,13,79874058.76460001,1130026.46,-78744032.30460002,5,0,0.6194029850746269,False,True,5,5,19,19,14,19,30,386,165,386,13,13,5,5,0.08484848484848485,1.0,3,0,0.746268656716418,True,False,5,5,False
2026-04-30,AI/hyperscale,7,7,1,33,1,7,33,732686710.9437,1986750.0,-730699960.9437,7,1,0.7851851851851852,False,True,7,7,132,276,98,155,179,3970,251,3970,27,26,5,5,0.3904382470119522,1.0,0,0,,False,False,7,7,False
2026-04-30,clean_energy,6,4,2,27,2,4,27,42908310.2122,408912.4,-42499397.8122,6,0,0.6222222222222222,False,True,6,6,114,63,102,55,140,1186,355,1186,24,23,6,6,0.28732394366197184,1.0,4,4,0.9888888888888889,True,True,6,6,False
2026-04-30,crypto,5,3,1,11,1,3,11,68704907.5261,249946.58000000002,-68454960.9461,5,0,0.6518518518518519,False,True,5,5,26,22,21,20,35,519,216,519,15,15,5,5,0.09722222222222222,1.0,3,1,0.8148148148148148,True,False,5,5,False
2026-05-31,AI/hyperscale,7,7,0,33,0,7,33,666415029.2802039,0.0,-666415029.2802039,7,1,0.7132352941176471,False,True,7,7,205,428,157,236,279,6122,410,6122,36,36,7,7,0.3829268292682927,1.0,0,0,,False,False,7,7,False
2026-05-31,clean_energy,6,5,2,24,2,5,24,40747797.011099994,486510.33,-40261286.681099996,6,0,0.5404411764705882,False,True,6,6,89,61,79,52,115,954,329,954,18,22,6,6,0.24012158054711247,1.0,4,3,0.9779411764705883,True,True,6,6,False
2026-05-31,crypto,5,4,1,12,1,4,12,25235687.3121,255413.93000000002,-24980273.3821,5,1,0.6985294117647058,False,True,5,5,40,27,33,24,49,654,248,654,16,15,5,5,0.13306451612903225,1.0,3,2,0.9264705882352942,True,True,5,5,False
2026-06-30,AI/hyperscale,7,7,1,30,1,7,30,845074281.757604,373570.0,-844700711.757604,7,2,0.6496350364963503,True,True,7,7,291,605,218,326,381,8647,524,8647,40,36,7,7,0.41603053435114506,1.0,0,0,,False,False,7,7,False
2026-06-30,clean_energy,6,5,1,21,2,5,21,20672990.2318,391391.58,-20281598.651800003,6,0,0.5912408759124088,False,True,6,6,50,58,41,48,76,686,291,686,17,20,5,6,0.140893470790378,1.0,4,2,0.8941605839416058,True,False,6,6,False
2026-06-30,crypto,5,4,1,14,2,4,14,42892952.5858,1014221.4500000001,-41878731.1358,5,1,0.8248175182481752,False,True,5,5,42,22,35,19,46,698,250,698,15,13,5,5,0.14,1.0,3,2,0.9197080291970803,True,True,5,5,False
2026-07-31,AI/hyperscale,7,7,1,27,1,7,27,835256547.2348039,373570.0,-834882977.2348039,7,1,0.5797101449275363,False,True,7,7,325,712,241,373,429,10514,580,10514,41,36,7,7,0.41551724137931034,1.0,0,0,,False,False,7,7,False
2026-07-31,clean_energy,6,5,1,21,2,5,21,14341867.692200001,391391.58,-13950476.112200001,6,0,0.4746376811594203,False,True,6,6,55,53,45,44,77,778,288,778,13,18,5,6,0.15625,1.0,4,1,0.7536231884057971,True,False,6,6,False
2026-07-31,crypto,5,4,1,15,2,4,15,41094065.9158,1014221.4500000001,-40079844.465799995,5,1,0.7971014492753623,False,True,5,5,44,19,36,17,46,762,255,762,15,12,5,5,0.1411764705882353,1.0,3,1,0.8188405797101449,True,False,5,5,False
2026-08-31,AI/hyperscale,7,7,1,19,1,7,19,1128832636.4694397,373570.0,-1128459066.4694397,7,1,0.6906474820143885,False,True,7,7,296,697,217,357,400,9715,521,9715,41,36,7,7,0.4165067178502879,1.0,0,0,,False,False,7,7,False
2026-08-31,clean_energy,6,4,1,12,1,4,12,5998093.3961,53910.0,-5944183.3961,6,0,0.46402877697841727,False,True,6,6,62,46,52,36,76,740,247,740,16,18,6,6,0.21052631578947367,1.0,4,1,0.8741007194244604,True,False,6,6,False
2026-08-31,crypto,5,4,1,13,2,5,13,29928279.2817,1008754.1000000001,-28919525.1817,5,1,0.7553956834532374,False,True,5,5,33,13,28,12,35,578,209,578,15,11,5,5,0.1339712918660287,1.0,3,0,0.8129496402877698,True,False,5,5,False
