n,total,annualized,max_dd,mean_month,turnover_month,spy_total,by_year,2020,2022,rotation,floor,cap,step,cost_bps,block,overlay,mean_theme_turnover,mean_exposure
43,3.374807236626304,0.5096360467141245,-0.19364022110003265,0.041555948017097624,,1.0430458054963405,"{'2023': 0.8450622806232297, '2024': 0.7189498171347775, '2025': 0.18870053792716623, '2026': 0.16041206074991954}",,,price_plus_capex,0.05,0.5,0.05,50,2023_2026,False,0.014719713637737301,
71,0.9594505128397708,0.12040441418693426,-0.17473972498357904,0.010533960872227252,,1.0328464184664052,"{'2014': 0.1926191981972727, '2015': 0.04365071502863849, '2016': 0.06156564368588047, '2017': 0.17406387029421122, '2018': -0.11948921907243426, '2019': 0.43451162607148097}",,,price_plus_capex,0.05,0.5,0.05,100,2014_2019,False,0.025627142032838134,
36,0.6508169537014679,0.18186074176596634,-0.45477916973376376,0.02137542757766714,,0.24705270054961392,"{'2020': 1.2353842976896474, '2021': 0.2120412843197721, '2022': -0.390702618786678}",1.2353842976896474,-0.390702618786678,price_plus_capex,0.05,0.5,0.05,100,2020_2022,False,0.020344134494839253,
43,3.361240122419038,0.5083280709843667,-0.19372262907974203,0.04148329971748161,,1.0430458054963405,"{'2023': 0.8417169677873875, '2024': 0.7186092944823423, '2025': 0.18811811034456993, '2026': 0.15971249811090638}",,,price_plus_capex,0.05,0.5,0.05,100,2023_2026,False,0.014719713637737301,
71,0.9653631024621367,0.12097510031242087,-0.17512439982530947,0.010579575474549536,,1.0328464184664052,"{'2014': 0.19497845601437058, '2015': 0.040393556056235846, '2016': 0.07144057448369567, '2017': 0.17794220968473518, '2018': -0.12131767918540137, '2019': 0.4254799323666001}",,,price_plus_capex,0.05,0.5,0.1,0,2014_2019,False,0.032838821504247856,
36,0.681232828378949,0.1890751065821057,-0.4538645255342142,0.02193462502536746,,0.24705270054961392,"{'2020': 1.2463641434615176, '2021': 0.22492042899819364, '2022': -0.3890019481020355}",1.2463641434615176,-0.3890019481020355,price_plus_capex,0.05,0.5,0.1,0,2020_2022,False,0.02178240469445851,
43,3.580128453268915,0.5290826988364112,-0.19355781066903865,0.04270398577746961,,1.0430458054963405,"{'2023': 0.8960363241925406, '2024': 0.7192903744736818, '2025': 0.20060703438802152, '2026': 0.1702560356139733}",,,price_plus_capex,0.05,0.5,0.1,0,2023_2026,False,0.014958430464119677,
71,0.9537364065759499,0.11985152441753821,-0.1757706627235972,0.010494506161924596,,1.0328464184664052,"{'2014': 0.19470595071453123, '2015': 0.03937289326193305, '2016': 0.07009036920018064, '2017': 0.1776368340633092, '2018': -0.12231684916496921, '2019': 0.4225382690363191}",,,price_plus_capex,0.05,0.5,0.1,25,2014_2019,False,0.032838821504247856,
36,0.6780639965111668,0.18832757004463163,-0.4541017360037394,0.021880173814625065,,0.24705270054961392,"{'2020': 1.2445212658334013, '2021': 0.22434136447829767, '2022': -0.38936418544474716}",1.2445212658334013,-0.38936418544474716,price_plus_capex,0.05,0.5,0.1,25,2020_2022,False,0.02178240469445851,
43,3.5730458878484628,0.5284224632489873,-0.19359901619094777,0.04266706483559566,,1.0430458054963405,"{'2023': 0.8942019552751106, '2024': 0.719236959030213, '2025': 0.2001340443562416, '2026': 0.1700752266003942}",,,price_plus_capex,0.05,0.5,0.1,25,2023_2026,False,0.014958430464119677,
71,0.942175959024065,0.11872882811664764,-0.1764165419674636,0.01040943684929966,,1.0328464184664052,"{'2014': 0.19443346114361182, '2015': 0.03835303757531605, '2016': 0.06874158448708934, '2017': 0.17733146919748632, '2018': -0.12331512536176015, '2019': 0.4196019936635784}",,,price_plus_capex,0.05,0.5,0.1,50,2014_2019,False,0.032838821504247856,
36,0.6749005049134313,0.18758035398812312,-0.4543388936659857,0.021825722603882665,,0.24705270054961392,"{'2020': 1.2426795504588504, '2021': 0.2237624429559002, '2022': -0.3897262781273587}",1.2426795504588504,-0.3897262781273587,price_plus_capex,0.05,0.5,0.1,50,2020_2022,False,0.02178240469445851,
43,3.565972863974122,0.5277623810153471,-0.19364022110003265,0.0426301438937217,,1.0430458054963405,"{'2023': 0.8923690059041898, '2024': 0.7191835450020456, '2025': 0.19966111313971902, '2026': 0.1698944281623238}",,,price_plus_capex,0.05,0.5,0.1,50,2023_2026,False,0.014958430464119677,
71,0.9192523584566092,0.11648607229428642,-0.1777071501150045,0.010239298224049778,,1.0328464184664052,"{'2014': 0.19388852918617516, '2015': 0.03631574558125239, '2016': 0.0660482719604416, '2017': 0.1767207717317365, '2018': -0.12530899877424073, '2019': 0.41374557231546727}",,,price_plus_capex,0.05,0.5,0.1,100,2014_2019,False,0.032838821504247856,
36,0.6685895107231761,0.18608688300559173,-0.45481305057468113,0.02171682018239786,,0.24705270054961392,"{'2020': 1.2389996043852265, '2021': 0.22260502887086098, '2022': -0.39045002963894226}",1.2389996043852265,-0.39045002963894226,price_plus_capex,0.05,0.5,0.1,100,2020_2022,False,0.02178240469445851,
43,3.551855396652175,0.5264426765510062,-0.19372262907974203,0.04255630200997378,,1.0430458054963405,"{'2023': 0.88870736249209, '2024': 0.7190767211914937, '2025': 0.19871542713770518, '2026': 0.16953286301155313}",,,price_plus_capex,0.05,0.5,0.1,100,2023_2026,False,0.014958430464119677,
71,0.9492160743987674,0.11941318996287675,-0.17512439982530947,0.010458991200409959,,1.0328464184664052,"{'2014': 0.19497845601437058, '2015': 0.040393556056235846, '2016': 0.07157570909817723, '2017': 0.17794220968473518, '2018': -0.1235718420339117, '2019': 0.41722592513278545}",,,price_plus_capex,0.05,0.5,0.15,0,2014_2019,False,0.035319691424582536,
36,0.6812333433377509,0.1890752279859984,-0.4538643582538323,0.02193463376007711,,0.24705270054961392,"{'2020': 1.2463641434615176, '2021': 0.22492042899819364, '2022': -0.3890017609543548}",1.2463641434615176,-0.3890017609543548,price_plus_capex,0.05,0.5,0.15,0,2020_2022,False,0.021800587876659866,
43,3.6062048283326096,0.5315072091132584,-0.19355781066903865,0.042832135364417386,,1.0430458054963405,"{'2023': 0.8960363241925406, '2024': 0.7192903744736818, '2025': 0.20744253685312497, '2026': 0.1702560356139733}",,,price_plus_capex,0.05,0.5,0.15,0,2023_2026,False,0.014958430464119677,
71,0.9368654166049026,0.11821123084548724,-0.1757706627235972,0.010367719712984181,,1.0328464184664052,"{'2014': 0.19470595071453123, '2015': 0.03937289326193305, '2016': 0.070225354072329, '2017': 0.1776368340633092, '2018': -0.1246480722561939, '2019': 0.41383172528874024}",,,price_plus_capex,0.05,0.5,0.15,25,2014_2019,False,0.035319691424582536,
36,0.6780614971906171,0.18832698007647064,-0.4541025490685283,0.02188013709137921,,0.24705270054961392,"{'2020': 1.2445212658334013, '2021': 0.22434136447829767, '2022': -0.3893650949301082}",1.2445212658334013,-0.3893650949301082,price_plus_capex,0.05,0.5,0.15,25,2020_2022,False,0.021800587876659866,
43,3.5990534421379,0.5308432795312801,-0.19359901619094777,0.04279521442254343,,1.0430458054963405,"{'2023': 0.8942019552751106, '2024': 0.719236959030213, '2025': 0.20686465003317012, '2026': 0.1701670642503268}",,,price_plus_capex,0.05,0.5,0.15,25,2023_2026,False,0.014958430464119677,
71,0.924589897975147,0.11701025653279662,-0.1764165419674636,0.010276448225558408,,1.0328464184664052,"{'2014': 0.19443346114361182, '2015': 0.03835303757531605, '2016': 0.06887641609841899, '2017': 0.17733146919748632, '2018': -0.1257232837575325, '2019': 0.41044463460441216}",,,price_plus_capex,0.05,0.5,0.15,50,2014_2019,False,0.035319691424582536,
36,0.6748950020216338,0.18757905338681846,-0.45434068643756664,0.021825640422681307,,0.24705270054961392,"{'2020': 1.2426795504588504, '2021': 0.2237624429559002, '2022': -0.3897282831839267}",1.2426795504588504,-0.3897282831839267,price_plus_capex,0.05,0.5,0.15,50,2020_2022,False,0.021800587876659866,
43,3.591911513786502,0.5301794847873416,-0.19364022110003265,0.04275829348066948,,1.0430458054963405,"{'2023': 0.8923690059041898, '2024': 0.7191835450020456, '2025': 0.20628683689864058, '2026': 0.170078097034575}",,,price_plus_capex,0.05,0.5,0.15,50,2023_2026,False,0.014958430464119677,
71,0.9002625273033953,0.11461126002590238,-0.1777071501150045,0.010093905250706851,,1.0328464184664052,"{'2014': 0.19388852918617516, '2015': 0.03631574558125239, '2016': 0.06618278653842724, '2017': 0.1767207717317365, '2018': -0.1278706534100994, '2019': 0.40369172957300536}",,,price_plus_capex,0.05,0.5,0.15,100,2014_2019,False,0.035319691424582536,
36,0.6685780327112549,0.18608416335315248,-0.4548168008453525,0.021716647085285493,,0.24705270054961392,"{'2020': 1.2389996043852265, '2021': 0.22260502887086098, '2022': -0.3904542226545288}",1.2389996043852265,-0.3904542226545288,price_plus_capex,0.05,0.5,0.15,100,2020_2022,False,0.021800587876659866,
43,3.5776559884616743,0.5288522997505818,-0.19372262907974203,0.04268445159692157,,1.0430458054963405,"{'2023': 0.88870736249209, '2024': 0.7190767211914937, '2025': 0.20513143166726389, '2026': 0.1699001750463438}",,,price_plus_capex,0.05,0.5,0.15,100,2023_2026,False,0.014958430464119677,
71,1.2819552662029512,0.14963228348344204,-0.1715009430365445,0.01276012836798029,,1.0328464184664052,"{'2014': 0.20476237505460815, '2015': 0.05084394188114261, '2016': 0.12295885886788627, '2017': 0.2368205586152301, '2018': -0.11716855234554291, '2019': 0.4700062109086105}",,,price_plus_capex,0.05,0.7,0.05,0,2014_2019,False,0.029652001831791532,
36,0.5598645633720953,0.1597444352205475,-0.4413962963476934,0.01879222358778594,,0.24705270054961392,"{'2020': 1.0774947984997572, '2021': 0.2054575635706517, '2022': -0.37713343252703635}",1.0774947984997572,-0.37713343252703635,price_plus_capex,0.05,0.7,0.05,0,2020_2022,False,0.030063543126277213,
43,3.682268534134905,0.5385233383449854,-0.19357171974507792,0.04300987727266842,,1.0430458054963405,"{'2023': 0.7348099321330053, '2024': 0.8369195060956671, '2025': 0.18808739945947384, '2026': 0.23670438793697945}",,,price_plus_capex,0.05,0.7,0.05,0,2023_2026,False,0.0197635503427169,
71,1.2700378944434583,0.1486153335642848,-0.17228992066090987,0.012685430188900478,,1.0328464184664052,"{'2014': 0.20420338931618698, '2015': 0.04991868399753696, '2016': 0.12169860444874492, '2017': 0.23650367978579312, '2018': -0.11811845640621332, '2019': 0.467897568889456}",,,price_plus_capex,0.05,0.7,0.05,25,2014_2019,False,0.029652001831791532,
36,0.5554749089630764,0.15865552439913255,-0.4419785638946956,0.01871360948807528,,0.24705270054961392,"{'2020': 1.0753834955859451, '2021': 0.20455037250165797, '2022': -0.37778613411685846}",1.0753834955859451,-0.37778613411685846,price_plus_capex,0.05,0.7,0.05,25,2020_2022,False,0.030063543126277213,
43,3.6726300867250927,0.537638853982676,-0.19361309998303355,0.042960943531097966,,1.0430458054963405,"{'2023': 0.7329492846524956, '2024': 0.8364508742441301, '2025': 0.18779675183899602, '2026': 0.2361014028515651}",,,price_plus_capex,0.05,0.7,0.05,25,2023_2026,False,0.0197635503427169,
71,1.2581811812010546,0.14759914758243786,-0.17315424254341338,0.01261073200982067,,1.0328464184664052,"{'2014': 0.20364458711993838, '2015': 0.04899411989324931, '2016': 0.12043960337368564, '2017': 0.23618684676446433, '2018': -0.1190674680384094, '2019': 0.46579165606515915}",,,price_plus_capex,0.05,0.7,0.05,50,2014_2019,False,0.029652001831791532,
36,0.5510970447738179,0.15756749597284925,-0.4425603090408675,0.018634995388364616,,0.24705270054961392,"{'2020': 1.0732740873267703, '2021': 0.20364375568342097, '2022': -0.37843824600859877}",1.0732740873267703,-0.37843824600859877,price_plus_capex,0.05,0.7,0.05,50,2020_2022,False,0.030063543126277213,
43,3.6630101774786707,0.5367547583039189,-0.1936544796076619,0.04291200978952752,,1.0430458054963405,"{'2023': 0.7310903716062269, '2024': 0.8359823135154347, '2025': 0.18750613724223242, '2026': 0.23549862525586307}",,,price_plus_capex,0.05,0.7,0.05,50,2023_2026,False,0.0197635503427169,
71,1.2346485288241937,0.1455690655373547,-0.17493277726883927,0.012461335651661055,,1.0328464184664052,"{'2014': 0.2025275332072094, '2015': 0.04714707129731632, '2016': 0.11792535690625594, '2017': 0.23555331813793923, '2018': -0.12096281688659083, '2019': 0.46158800539620803}",,,price_plus_capex,0.05,0.7,0.05,100,2014_2019,False,0.029652001831791532,
36,0.5423765664697551,0.15539408389066467,-0.4437222337083977,0.018477767188943284,,0.24705270054961392,"{'2020': 1.069060948864164, '2021': 0.20183224361653918, '2022': -0.37974070249582137}",1.069060948864164,-0.37974070249582137,price_plus_capex,0.05,0.7,0.05,100,2020_2022,False,0.030063543126277213,
43,3.643825840806567,0.5349877325128489,-0.19373723701695034,0.04281414230638662,,1.0430458054963405,"{'2023': 0.7273777433105273, '2024': 0.8350454054066145, '2025': 0.1869250071117956, '2026': 0.23429369236155195}",,,price_plus_capex,0.05,0.7,0.05,100,2023_2026,False,0.0197635503427169,
71,1.2332227269746037,0.14544549660769546,-0.1792971432069187,0.012458321409247092,,1.0328464184664052,"{'2014': 0.21685431178915549, '2015': 0.03785661550724284, '2016': 0.1278423334927563, '2017': 0.23958478691783291, '2018': -0.12561172493878325, '2019': 0.4465289868433162}",,,price_plus_capex,0.05,0.7,0.1,0,2014_2019,False,0.04317102854269554,
36,0.6157833503807038,0.1734404177644251,-0.4320613047617822,0.01980056359580684,,0.24705270054961392,"{'2020': 1.0853021035063048, '2021': 0.22354931492781605, '2022': -0.3667245252310608}",1.0853021035063048,-0.3667245252310608,price_plus_capex,0.05,0.7,0.1,0,2020_2022,False,0.03145797153757114,
43,3.992655024355825,0.5663298544317654,-0.19357171974507803,0.04472279730660718,,1.0430458054963405,"{'2023': 0.8102506618818863, '2024': 0.8082866427758584, '2025': 0.20161443390334188, '2026': 0.2692887565792881}",,,price_plus_capex,0.05,0.7,0.1,0,2023_2026,False,0.02363851222533082,
71,1.216114824127009,0.14395768247968044,-0.18060432315235941,0.012348070802451773,,1.0328464184664052,"{'2014': 0.2162940575391472, '2015': 0.03642484080770125, '2016': 0.1260206834016937, '2017': 0.23926575663829608, '2018': -0.1270046481410949, '2019': 0.4430889846139223}",,,price_plus_capex,0.05,0.7,0.1,25,2014_2019,False,0.04317102854269554,
36,0.6111090712726064,0.17230778124363044,-0.43261641389757355,0.01971845217858505,,0.24705270054961392,"{'2020': 1.082693194531585, '2021': 0.22273797730911227, '2022': -0.3673460211234244}",1.082693194531585,-0.3673460211234244,price_plus_capex,0.05,0.7,0.1,25,2020_2022,False,0.03145797153757114,
43,3.9802999955502703,0.5652471846947142,-0.19361309998303378,0.0446641761603302,,1.0430458054963405,"{'2023': 0.8073752208421046, '2024': 0.8079878892693335, '2025': 0.2011168793486129, '2026': 0.2688970651143352}",,,price_plus_capex,0.05,0.7,0.1,25,2023_2026,False,0.02363851222533082,
71,1.1991337968011835,0.14247143368057968,-0.18190974965821483,0.012237820195656453,,1.0328464184664052,"{'2014': 0.21573393750989123, '2015': 0.03499469621354989, '2016': 0.12420154807316153, '2017': 0.2389467375097678, '2018': -0.12839570245419119, '2019': 0.43965626011696424}",,,price_plus_capex,0.05,0.7,0.1,50,2014_2019,False,0.04317102854269554,
36,0.6064473043413316,0.1711759925319296,-0.43317110008613235,0.01963634076136326,,0.24705270054961392,"{'2020': 1.0800869909057105, '2021': 0.22192699551354877, '2022': -0.3679670404720924}",1.0800869909057105,-0.3679670404720924,price_plus_capex,0.05,0.7,0.1,50,2020_2022,False,0.03145797153757114,
43,3.967972855188357,0.5641650273251606,-0.1936544796076618,0.04460555501405321,,1.0430458054963405,"{'2023': 0.804503730437427, '2024': 0.8076891522374783, '2025': 0.20061938722555128, '2026': 0.2685054170940748}",,,price_plus_capex,0.05,0.7,0.1,50,2023_2026,False,0.02363851222533082,
71,1.165548735040621,0.1395036269964327,-0.18451535004896724,0.012017318982065813,,1.0328464184664052,"{'2014': 0.21461410008290516, '2015': 0.032139291461651176, '2016': 0.12057081015626414, '2017': 0.23830873270479302, '2018': -0.13117221262011647, '2019': 0.43281259038408737}",,,price_plus_capex,0.05,0.7,0.1,100,2014_2019,False,0.04317102854269554,
36,0.5971611837563346,0.1689149566912973,-0.4342792045656162,0.01947211792691967,,0.24705270054961392,"{'2020': 1.0748826906991331, '2021': 0.22030609906124043, '2022': -0.3692076506136026}",1.0748826906991331,-0.3692076506136026,price_plus_capex,0.05,0.7,0.1,100,2020_2022,False,0.03145797153757114,
43,3.943402011653588,0.5620022491037426,-0.19373723701695011,0.04448831272149923,,1.0430458054963405,"{'2023': 0.7987725831482657, '2024': 0.807091727595274, '2025': 0.19962459025876544, '2026': 0.26772225137754835}",,,price_plus_capex,0.05,0.7,0.1,100,2023_2026,False,0.02363851222533082,
71,1.1945453604237106,0.1420681987728225,-0.18229055522966087,0.012211783939302685,,1.0328464184664052,"{'2014': 0.2179161697336891, '2015': 0.02901258547827945, '2016': 0.13271887945554806, '2017': 0.23958478691783291, '2018': -0.12880094787549945, '2019': 0.43149787630957026}",,,price_plus_capex,0.05,0.7,0.15,0,2014_2019,False,0.051499287731161754,
36,0.6261065987073073,0.1759341534514467,-0.4355439520939034,0.02008215977736836,,0.24705270054961392,"{'2020': 1.0806326544396487, '2021': 0.24174454688357616, '2022': -0.37060782313133267}",1.0806326544396487,-0.37060782313133267,price_plus_capex,0.05,0.7,0.15,0,2020_2022,False,0.03429817808413952,
43,4.161849200388128,0.5809655730249605,-0.19357171974507803,0.045575806366456494,,1.0430458054963405,"{'2023': 0.8503449856843708, '2024': 0.8082866427758584, '2025': 0.21291633060015336, '2026': 0.2719044522103544}",,,price_plus_capex,0.05,0.7,0.15,0,2023_2026,False,0.023678066407377688,
71,1.1740616734826728,0.14025948795180576,-0.18378910988045283,0.012077371938433598,,1.0328464184664052,"{'2014': 0.21736596796242114, '2015': 0.02711741802992007, '2016': 0.13046952106355336, '2017': 0.23926575663829608, '2018': -0.13039776344405052, '2019': 0.42720597081202083}",,,price_plus_capex,0.05,0.7,0.15,25,2014_2019,False,0.051499287731161754,
36,0.6212886407897324,0.17477162081135456,-0.4360729848210344,0.01999641913315177,,0.24705270054961392,"{'2020': 1.0777611276053842, '2021': 0.24094446707935058, '2022': -0.3712002273457412}",1.0777611276053842,-0.3712002273457412,price_plus_capex,0.05,0.7,0.15,25,2020_2022,False,0.03429817808413952,
43,4.149204399858289,0.5798838259399031,-0.19361309998303355,0.04551708633472439,,1.0430458054963405,"{'2023': 0.8472155689631742, '2024': 0.8082307585143693, '2025': 0.2122624714272452, '2026': 0.271663008394305}",,,price_plus_capex,0.05,0.7,0.15,25,2023_2026,False,0.023678066407377688,
71,1.1537621004402392,0.1384530091873155,-0.18528548785950394,0.011942959937564512,,1.0328464184664052,"{'2014': 0.2168158398971216, '2015': 0.025225050798924675, '2016': 0.1282238697900404, '2017': 0.2389467375097678, '2018': -0.1319922590962047, '2019': 0.4229254532370623}",,,price_plus_capex,0.05,0.7,0.15,50,2014_2019,False,0.051499287731161754,
36,0.6164833978137647,0.17360985990033972,-0.43660168604722116,0.019910678488935157,,0.24705270054961392,"{'2020': 1.0748925746344824, '2021': 0.24014465887837821, '2022': -0.371792257214272}",1.0748925746344824,-0.371792257214272,price_plus_capex,0.05,0.7,0.15,50,2020_2022,False,0.03429817808413952,
43,4.136586298803213,0.5788024522383082,-0.1936544796076618,0.0454583663029923,,1.0430458054963405,"{'2023': 0.8440903631338976, '2024': 0.808174875726476, '2025': 0.21160869689410755, '2026': 0.2714215790695578}",,,price_plus_capex,0.05,0.7,0.15,50,2023_2026,False,0.023678066407377688,
71,1.1137089435977794,0.13484673985810525,-0.18827172320640417,0.011674135935826332,,1.0328464184664052,"{'2014': 0.21571580486904685, '2015': 0.02144870449022296, '2016': 0.1237436691061018, '2017': 0.23830873270479302, '2018': -0.13517430067799074, '2019': 0.41439847662498686}",,,price_plus_capex,0.05,0.7,0.15,100,2014_2019,False,0.051499287731161754,
36,0.6069109387212557,0.17128865215130396,-0.4376580944319096,0.019739197200501945,,0.24705270054961392,"{'2020': 1.0691643818341983, '2021': 0.2385458572204464, '2022': -0.3729751944166205}",1.0691643818341983,-0.3729751944166205,price_plus_capex,0.05,0.7,0.15,100,2020_2022,False,0.03429817808413952,
43,4.111430004421428,0.5766408248562029,-0.19373723701695023,0.045340926239528075,,1.0430458054963405,"{'2023': 0.837852567211909, '2024': 0.8080631145713437, '2025': 0.21030140172572898, '2026': 0.27093876389240057}",,,price_plus_capex,0.05,0.7,0.15,100,2023_2026,False,0.023678066407377688,
71,1.4483780206798174,0.1633916407254039,-0.17454903169177016,0.013814485885629349,,1.0328464184664052,"{'2014': 0.2267380738279352, '2015': 0.04898123371305352, '2016': 0.1623357530170475, '2017': 0.24870335277354605, '2018': -0.11595340017026157, '2019': 0.4828351635121213}",,,price_plus_capex,0.05,0.9,0.05,0,2014_2019,False,0.030840332701662962,
36,0.5415261632042931,0.15518169919422187,-0.4366032287181004,0.017842006210171825,,0.24705270054961392,"{'2020': 0.9525338360621831, '2021': 0.2513847472352291, '2022': -0.3690986244918273}",0.9525338360621831,-0.3690986244918273,price_plus_capex,0.05,0.9,0.05,0,2020_2022,False,0.03035265435773686,
43,4.220021011717514,0.5859176344198656,-0.18383279534524,0.04521764582831275,,1.0430458054963405,"{'2023': 0.7556537505869287, '2024': 0.8556555485555839, '2025': 0.22753394460628362, '2026': 0.30527646547960785}",,,price_plus_capex,0.05,0.9,0.05,0,2023_2026,False,0.019705689225221326,
71,1.4350948577510234,0.16232245541710322,-0.1753453899391788,0.013736798199415099,,1.0328464184664052,"{'2014': 0.22596726398559475, '2015': 0.04804444125374996, '2016': 0.161013015555322, '2017': 0.2483558662059997, '2018': -0.11691195619261918, '2019': 0.48073660044541455}",,,price_plus_capex,0.05,0.9,0.05,25,2014_2019,False,0.030840332701662962,
36,0.5371471083493105,0.15408680986516354,-0.4371886095509987,0.017762666915247343,,0.24705270054961392,"{'2020': 0.9504758034841625, '2021': 0.2504491392353234, '2022': -0.36975583515587096}",0.9504758034841625,-0.36975583515587096,price_plus_capex,0.05,0.9,0.05,25,2020_2022,False,0.03035265435773686,
43,4.20925992467196,0.5850045723578008,-0.1838694296309188,0.04516836941280981,,1.0430458054963405,"{'2023': 0.7537939220546557, '2024': 0.8551817755867117, '2025': 0.22720559907043225, '2026': 0.3046489520316247}",,,price_plus_capex,0.05,0.9,0.05,25,2023_2026,False,0.019705689225221326,
71,1.4218819994890293,0.16125411005774049,-0.17614109155465008,0.013659110513200847,,1.0328464184664052,"{'2014': 0.22519682511386208, '2015': 0.04710836377256267, '2016': 0.15969161523068198, '2017': 0.24800843892837432, '2018': -0.1178696044013523, '2019': 0.4786407203210823}",,,price_plus_capex,0.05,0.9,0.05,50,2014_2019,False,0.030840332701662962,
36,0.5327799346001543,0.15299281821765565,-0.43777346693329255,0.017683327620322875,,0.24705270054961392,"{'2020': 0.9484196984405762, '2021': 0.24951411879471985, '2022': -0.37041245613470697}",0.9484196984405762,-0.37041245613470697,price_plus_capex,0.05,0.9,0.05,50,2020_2022,False,0.03035265435773686,
43,4.19851959145233,0.5840919143538952,-0.18390606391659725,0.04511909299730687,,1.0430458054963405,"{'2023': 0.7519358032842711, '2024': 0.8547080751637568, '2025': 0.22687730217812718, '2026': 0.304021651035564}",,,price_plus_capex,0.05,0.9,0.05,50,2023_2026,False,0.019705689225221326,
71,1.395665747559581,0.15911993698821614,-0.17773052668936884,0.013503735140772343,,1.0328464184664052,"{'2014': 0.22365705977947625, '2015': 0.045238351924689946, '2016': 0.15705282126060682, '2017': 0.24731376222394652, '2018': -0.11978218032159971, '2019': 0.4744569966428336}",,,price_plus_capex,0.05,0.9,0.05,100,2014_2019,False,0.030840332701662962,
36,0.5240811075814926,0.1508075254742045,-0.43894161292132605,0.017524649030473908,,0.24705270054961392,"{'2020': 0.9443132646328429, '2021': 0.24764583939349483, '2022': -0.37172393081963273}",0.9443132646328429,-0.37172393081963273,price_plus_capex,0.05,0.9,0.05,100,2020_2022,False,0.03035265435773686,
43,4.177101037339982,0.5822678100082799,-0.1839793324879545,0.04502054016630099,,1.0430458054963405,"{'2023': 0.7482246896873503, '2024': 0.853760891934841, '2025': 0.22622085430550332, '2026': 0.30276768622783723}",,,price_plus_capex,0.05,0.9,0.05,100,2023_2026,False,0.019705689225221326,
71,1.396660188935405,0.15920124425171656,-0.18098925339304484,0.013514602531147406,,1.0328464184664052,"{'2014': 0.23881430960667593, '2015': 0.036034567588057564, '2016': 0.16738078897471498, '2017': 0.25158970261166336, '2018': -0.12344989556662289, '2019': 0.45805777584160734}",,,price_plus_capex,0.05,0.9,0.1,0,2014_2019,False,0.04404861999339529,
36,0.5971197795059475,0.16890485575590763,-0.4271543050048554,0.018855957639272634,,0.24705270054961392,"{'2020': 0.9604578470106935, '2021': 0.2699750983072293, '2022': -0.3585175575215739}",0.9604578470106935,-0.3585175575215739,price_plus_capex,0.05,0.9,0.1,0,2020_2022,False,0.03178637968731924,
43,4.569408955234219,0.6148521815600079,-0.1838327953452401,0.04694482689474751,,1.0430458054963405,"{'2023': 0.832921644805136, '2024': 0.8269024343797466, '2025': 0.2413599939151112, '2026': 0.3398374403041855}",,,price_plus_capex,0.05,0.9,0.1,0,2023_2026,False,0.023742080080440285,
71,1.377843901635357,0.15765801516551914,-0.18226831549423916,0.013401624657254689,,1.0328464184664052,"{'2014': 0.23803782128054762, '2015': 0.034588271705542795, '2016': 0.16546887059939364, '2017': 0.2512376359443145, '2018': -0.12481928813080401, '2019': 0.4546002674778389}",,,price_plus_capex,0.05,0.9,0.1,25,2014_2019,False,0.04404861999339529,
36,0.5924517416393034,0.16776492521773467,-0.4277159983633039,0.018773055115049658,,0.24705270054961392,"{'2020': 0.9579312141928122, '2021': 0.26914513589771216, '2022': -0.3591482710088143}",0.9579312141928122,-0.3591482710088143,price_plus_capex,0.05,0.9,0.1,25,2020_2022,False,0.03178637968731924,
43,4.5555021527510835,0.6137258791139895,-0.18386942963091868,0.04688545950210651,,1.0430458054963405,"{'2023': 0.8300101413369643, '2024': 0.8265909976676276, '2025': 0.24081983126375528, '2026': 0.33942926929033423}",,,price_plus_capex,0.05,0.9,0.1,25,2023_2026,False,0.023742080080440285,
71,1.3591707170363683,0.15611645750591663,-0.18354570111620383,0.013288646783361977,,1.0328464184664052,"{'2014': 0.23726161943578727, '2015': 0.03314364800993408, '2016': 0.16355963747004165, '2017': 0.2508855929623095, '2018': -0.12618688496577846, '2019': 0.4511500495219847}",,,price_plus_capex,0.05,0.9,0.1,50,2014_2019,False,0.04404861999339529,
36,0.5877963458106195,0.16662586103888155,-0.4282772636441866,0.018690152590826674,,0.24705270054961392,"{'2020': 0.9554073070961304, '2021': 0.26831553211351467, '2022': -0.35977850175296977}",0.9554073070961304,-0.35977850175296977,price_plus_capex,0.05,0.9,0.1,50,2020_2022,False,0.03178637968731924,
43,4.541627074761155,0.6126001185363679,-0.18390606391659725,0.04682609210946552,,1.0430458054963405,"{'2023': 0.8271026348540775, '2024': 0.8262795789463133, '2025': 0.2402797577679765, '2026': 0.3390211408758017}",,,price_plus_capex,0.05,0.9,0.1,50,2023_2026,False,0.023742080080440285,
71,1.3222494503851494,0.15303835084642792,-0.1860954500845089,0.01306269103557655,,1.0328464184664052,"{'2014': 0.2357100750208283, '2015': 0.030259411017231175, '2016': 0.1597492143411301, '2017': 0.2501815780503698, '2018': -0.12891669912490078, '2019': 0.44427143101349587}",,,price_plus_capex,0.05,0.9,0.1,100,2014_2019,False,0.04404861999339529,
36,0.5785233540722425,0.16435032982916087,-0.42939851092338766,0.018524347542380706,,0.24705270054961392,"{'2020': 0.9503676604936164, '2021': 0.26665740009224903, '2022': -0.36103751609144275}",0.9503676604936164,-0.36103751609144275,price_plus_capex,0.05,0.9,0.1,100,2020_2022,False,0.03178637968731924,
